,ADX,SMA,RSI,MACD,MACD_Hist,MACD_Signal,open,high,low,close,adjusted close,volume,dividend amount,split coefficient
4370,22.1773,126.5995,43.0583,-0.6911,-0.1214,-0.5697,124.9400,126.2300,124.8500,126.0000,118.8727,28060431,0.0000,1.0000
4371,23.7482,126.4075,41.3797,-0.7161,-0.1171,-0.5990,125.8900,126.1500,123.7700,125.6900,118.5802,46946811,0.0000,1.0000
4372,26.0582,125.9615,28.8168,-0.9764,-0.3019,-0.6745,124.4800,124.6400,122.5400,122.5700,115.6367,60761614,0.0000,1.0000
4373,29.7423,125.1575,22.6850,-1.3686,-0.5553,-0.8133,123.8500,124.0600,119.2200,120.0700,113.2781,78595038,0.0000,1.0000
4374,33.0580,124.7355,40.6899,-1.4042,-0.4728,-0.9315,121.9400,123.8500,121.2100,123.2800,116.3066,61354474,0.0000,1.0000
4375,33.1714,124.6265,50.2369,-1.2263,-0.2359,-0.9904,125.0300,125.7550,124.3200,125.6600,118.5519,41440538,0.0000,1.0000
4376,32.4755,124.7345,50.0488,-1.0769,-0.0692,-1.0077,126.0400,126.3700,125.0400,125.6100,118.5048,31768139,0.0000,1.0000
4377,30.8735,124.8740,54.6168,-0.8510,0.1253,-0.9764,125.7200,127.1500,125.5800,126.8200,119.6463,33649200,0.0000,1.0000
4378,27.8569,125.0650,60.2571,-0.5296,0.3574,-0.8870,127.7400,128.5700,127.3500,128.5100,121.2407,36222447,0.0000,1.0000
4379,26.0075,125.3830,63.5619,-0.1832,0.5631,-0.7463,129.0800,129.6200,128.3100,129.6200,122.2879,46164710,0.0000,1.0000
4380,26.7152,125.9900,69.7342,0.2858,0.8256,-0.5398,130.9700,132.9700,130.7000,132.0700,124.5993,58900203,0.0000,1.0000
4381,26.9271,126.4960,63.3139,0.5447,0.8676,-0.3229,132.8500,132.9200,130.3200,130.7500,123.3540,76756427,0.0000,1.0000
4382,26.9874,126.7610,44.3199,0.3001,0.4985,-0.1983,121.9900,125.5000,121.9900,125.2200,118.1368,115450607,0.0000,1.0000
4383,25.9588,127.2700,44.1602,0.1003,0.2389,-0.1386,126.2000,127.0900,125.0600,125.1600,118.0802,50999452,0.0000,1.0000
4384,25.5695,127.3920,42.2973,-0.1100,0.0229,-0.1329,125.3200,125.7400,123.9000,124.5000,117.4576,42162332,0.0000,1.0000
4385,25.9901,127.1030,37.6691,-0.4115,-0.2229,-0.1886,123.0900,123.6100,122.1200,122.7700,115.8254,44455540,0.0000,1.0000
4386,26.1326,126.8800,40.2313,-0.5944,-0.3247,-0.2698,123.3800,123.9100,122.5500,123.3800,116.4009,33618097,0.0000,1.0000
4387,26.3953,126.4970,39.0898,-0.7621,-0.3938,-0.3682,123.1500,123.5000,122.2700,122.9900,116.0330,37011653,0.0000,1.0000
4388,26.9132,125.8830,37.2243,-0.9342,-0.4528,-0.4814,122.3200,122.5699,121.7100,122.3700,115.4480,33628268,0.0000,1.0000
4389,27.7831,125.0510,34.1033,-1.1437,-0.5298,-0.6139,122.6000,122.6425,120.9100,121.3000,114.4386,42884953,0.0000,1.0000
4390,29.9663,123.6880,27.3044,-1.5230,-0.7273,-0.7957,121.5000,122.5700,117.5200,118.4400,111.7403,69975968,0.0000,1.0000
4391,33.1068,122.0770,21.0955,-2.1060,-1.0482,-1.0578,117.4200,117.7000,113.2500,114.6400,108.1553,124138623,0.0000,1.0000
4392,36.1854,121.0950,24.8909,-2.4781,-1.1362,-1.3418,112.9500,117.4400,112.1000,115.4000,108.8723,98384461,0.0000,1.0000
4393,38.9561,120.0920,24.4271,-2.7629,-1.1369,-1.6260,115.9700,116.5000,114.1150,115.1300,109.1082,52903040,0.5200,1.0000
4394,41.4497,119.1940,26.6216,-2.9235,-1.0379,-1.8855,114.5800,116.2500,114.5000,115.5200,109.4778,38670405,0.0000,1.0000
4395,39.9982,118.8890,45.5429,-2.6809,-0.6363,-2.0446,116.5300,119.9900,116.5300,119.7200,113.4581,54951597,0.0000,1.0000
4396,39.9816,117.9000,31.9601,-2.9573,-0.7301,-2.2271,117.8100,118.1800,113.3300,113.4900,107.5539,97082814,0.0000,1.0000
4397,41.0791,117.1250,37.7542,-3.0005,-0.6187,-2.3818,112.5300,115.4200,109.6300,115.2400,109.2124,101685610,0.0000,1.0000
4398,41.2878,116.4030,37.5714,-3.0074,-0.5005,-2.5069,116.0400,116.4000,114.5400,115.1500,109.1271,48535789,0.0000,1.0000
4399,41.6466,115.8690,40.4549,-2.9139,-0.3256,-2.5883,114.3200,116.3100,114.0100,115.9600,109.8947,42929516,0.0000,1.0000
4400,40.8409,115.7410,44.6623,-2.7117,-0.0987,-2.6130,116.0400,117.6500,115.5000,117.1600,111.0320,40884745,0.0000,1.0000
4401,40.1158,115.9270,42.8136,-2.5750,0.0304,-2.6054,116.4300,117.4400,116.0100,116.5000,110.4065,34560708,0.0000,1.0000
4402,40.0419,115.8880,38.7864,-2.5574,0.0384,-2.5958,116.1000,116.5200,114.6800,115.0100,108.9944,48286510,0.0000,1.0000
4403,41.0769,115.6400,33.2775,-2.7028,-0.0856,-2.6172,114.0800,114.3500,111.6300,112.6500,106.7579,68501622,0.0000,1.0000
4404,43.4160,114.6640,22.7815,-3.3355,-0.5747,-2.7609,110.4300,111.9000,105.6450,105.7600,100.2283,128275471,0.0000,1.0000
4405,47.0071,113.0040,20.0845,-4.0038,-0.9944,-3.0095,94.8700,108.8000,92.0000,103.1200,97.7263,162206292,0.0000,1.0000
4406,48.9313,112.0290,22.4792,-4.4323,-1.1383,-3.2940,111.1100,111.1100,103.5000,103.7400,98.3139,103601599,0.0000,1.0000
4407,50.6631,111.4740,41.2512,-4.2429,-0.7591,-3.4838,107.0850,109.8900,105.0500,109.6900,103.9527,96774611,0.0000,1.0000
4408,50.3018,111.2510,48.7385,-3.7885,-0.2437,-3.5447,112.2500,113.2400,110.0200,112.9200,107.0138,84616056,0.0000,1.0000
4409,49.9372,110.9840,49.5568,-3.3598,0.1480,-3.5077,112.1700,113.3100,111.5400,113.2900,107.3644,53164407,0.0000,1.0000
4410,48.8871,110.5440,48.3290,-3.0279,0.3839,-3.4118,112.1300,114.5300,112.0000,112.7600,106.8621,56229271,0.0000,1.0000
4411,48.9850,109.6660,38.3021,-3.1354,0.2211,-3.3565,110.1800,111.8800,107.3600,107.7200,102.0857,76845860,0.0000,1.0000
4412,48.7941,109.3990,49.0653,-2.8153,0.4329,-3.2483,110.0000,112.3400,109.1310,112.3400,106.4641,61888812,0.0000,1.0000
4413,48.3370,109.1710,45.3195,-2.6896,0.4469,-3.1365,112.4900,112.7800,110.0400,110.3700,104.5971,53233940,0.0000,1.0000
4414,48.3145,109.5220,43.2701,-2.6483,0.3906,-3.0389,108.9700,110.4500,108.5100,109.2700,103.5547,49996311,0.0000,1.0000
4415,46.8643,110.4410,50.1873,-2.3432,0.5566,-2.8997,111.6500,112.5600,110.3200,112.3100,106.4357,54843626,0.0000,1.0000
4416,44.6345,111.0820,45.7804,-2.2497,0.5200,-2.7697,113.7600,114.0200,109.7700,110.1500,104.3886,85010804,0.0000,1.0000
4417,42.6277,111.3700,51.1231,-1.9578,0.6495,-2.6074,110.2700,113.2825,109.9000,112.5700,106.6821,62892831,0.0000,1.0000
4418,40.1812,111.4990,54.4992,-1.5760,0.8251,-2.4011,111.7900,114.2100,111.7600,114.2100,108.2363,49915473,0.0000,1.0000
4419,36.3054,111.7010,56.7267,-1.1712,0.9839,-2.1551,116.5800,116.8900,114.8600,115.3100,109.2787,58363431,0.0000,1.0000
4420,33.0655,112.0530,58.7075,-0.7632,1.1135,-1.8767,115.9300,116.5300,114.4200,116.2800,110.1980,43341155,0.0000,1.0000
4421,30.1430,112.9220,58.9870,-0.4246,1.1617,-1.5863,116.2500,116.5400,115.4400,116.4100,110.3212,37173489,0.0000,1.0000
4422,28.5572,113.0800,51.5586,-0.3530,0.9866,-1.3396,115.6600,116.4900,113.7150,113.9200,107.9614,64112641,0.0000,1.0000
4423,28.1099,113.3880,50.2319,-0.3304,0.8074,-1.1378,112.2100,114.3000,111.8700,113.4500,107.5160,74285291,0.0000,1.0000
4424,26.8560,113.9820,55.0450,-0.1686,0.7754,-0.9440,113.6700,115.3700,113.6600,115.2100,109.1840,50221965,0.0000,1.0000
4425,26.3616,114.0910,49.5674,-0.1842,0.6078,-0.7920,113.3800,114.1800,112.5201,113.4000,107.4686,50346159,0.0000,1.0000
4426,25.4530,114.5080,52.2509,-0.1210,0.5368,-0.6578,113.6300,114.7200,113.3000,114.3200,108.3405,35756716,0.0000,1.0000
4427,25.1965,114.7510,54.2501,-0.0159,0.5136,-0.5294,113.2500,115.5000,112.3700,115.0000,108.9850,50219475,0.0000,1.0000
4428,23.8846,114.8010,53.1947,0.0436,0.4584,-0.4148,116.4400,116.6900,114.0200,114.7100,108.7101,56151926,0.0000,1.0000
4429,23.7139,114.5140,45.4967,-0.0914,0.2587,-0.3501,113.8500,114.5700,112.4400,112.4400,106.5589,50782189,0.0000,1.0000
4430,25.6619,113.7920,36.7081,-0.4658,-0.0925,-0.3733,112.8300,113.5100,107.8600,109.0600,103.3557,73365384,0.0000,1.0000
4431,27.4152,113.1810,41.3280,-0.6549,-0.2253,-0.4296,110.1700,111.5400,108.7300,110.3000,104.5308,65041596,0.0000,1.0000
4432,29.5253,112.7470,39.4693,-0.8530,-0.3387,-0.5143,109.0700,109.6200,107.3100,109.5800,103.8485,63929100,0.0000,1.0000
4433,30.0478,112.4400,42.6534,-0.9347,-0.3363,-0.5984,108.0100,111.0136,107.5500,110.3800,104.6066,58019758,0.0000,1.0000
4434,30.1724,111.9970,44.2818,-0.9561,-0.2862,-0.6699,109.8800,111.3698,109.0700,110.7800,104.9857,52064743,0.0000,1.0000
4435,29.9068,111.7880,46.5175,-0.9197,-0.1999,-0.7199,110.6300,111.7400,109.7650,111.3100,105.4880,48856977,0.0000,1.0000
4436,29.8834,111.4340,44.5321,-0.9230,-0.1625,-0.7605,111.7400,111.7700,109.4100,110.7800,104.9857,46765550,0.0000,1.0000
4437,30.5689,110.8840,39.9558,-1.0172,-0.2053,-0.8118,110.1900,110.1900,108.2100,109.5000,103.7726,61979577,0.0000,1.0000
4438,28.9600,110.6250,51.3305,-0.8704,-0.0468,-0.8235,110.0000,112.2800,109.4900,112.1200,106.2556,52766140,0.0000,1.0000
4439,27.0645,110.5410,49.2721,-0.7869,0.0293,-0.8162,112.7300,112.7500,111.4400,111.6000,105.7628,30467204,0.0000,1.0000
4440,25.9490,110.8140,50.0848,-0.6974,0.0951,-0.7924,110.8200,112.4500,110.6800,111.7900,105.9429,33049256,0.0000,1.0000
4441,25.7610,110.8050,43.6272,-0.7453,0.0377,-0.7830,111.2900,111.5200,109.5600,110.2100,104.4455,44462449,0.0000,1.0000
4442,24.9357,111.0330,50.9633,-0.6428,0.1122,-0.7550,110.9300,112.1000,110.4900,111.8600,106.0092,37673452,0.0000,1.0000
4443,24.1930,111.0990,47.5467,-0.6206,0.1075,-0.7281,111.7800,112.0000,110.5300,111.0400,105.2321,39232609,0.0000,1.0000
4444,23.8969,111.1940,50.6406,-0.5410,0.1497,-0.6907,110.8000,111.7500,110.1100,111.7300,105.8860,29759153,0.0000,1.0000
4445,22.1018,111.4400,58.6523,-0.3098,0.3047,-0.6145,111.3400,114.1700,110.8200,113.7700,107.8193,48967763,0.0000,1.0000
4446,21.6782,111.7380,58.6005,-0.1259,0.3909,-0.5168,114.0000,115.5800,113.7000,113.7600,107.8098,42326974,0.0000,1.0000
4447,21.2969,112.3380,64.6390,0.1584,0.5402,-0.3817,114.3300,115.5000,114.1000,115.5000,109.4588,41654089,0.0000,1.0000
4448,23.3573,113.0340,73.4815,0.6650,0.8374,-0.1724,116.7000,119.2280,116.3300,119.0800,112.8516,59366914,0.0000,1.0000
4449,23.6577,113.4020,56.7459,0.7511,0.7388,0.0123,118.0800,118.1300,114.9200,115.2800,109.2503,66333781,0.0000,1.0000
4450,22.9893,113.6780,54.1151,0.7518,0.5916,0.1602,115.4000,116.5400,113.9900,114.5500,108.5585,69884400,0.0000,1.0000
4451,24.0214,114.5840,65.5793,1.1203,0.7681,0.3522,116.9300,119.3000,116.0600,119.2700,113.0316,85551352,0.0000,1.0000
4452,25.6119,115.4510,67.9541,1.4968,0.9156,0.5811,118.7000,120.6900,118.2700,120.5300,114.2257,51227334,0.0000,1.0000
4453,27.2855,116.2970,63.9468,1.6925,0.8891,0.8034,120.9900,121.2200,119.4500,119.5000,113.2496,49365254,0.0000,1.0000
4454,28.8593,117.2420,67.4279,1.9606,0.9257,1.0348,119.8700,121.3600,119.6100,121.1800,114.8417,32203267,0.0000,1.0000
4455,31.2163,118.1220,70.0834,2.2591,0.9794,1.2797,120.7900,123.4900,120.7000,122.5700,116.1590,45518976,0.0000,1.0000
4456,33.4691,118.9460,67.5732,2.4218,0.9137,1.5081,123.1300,123.8200,121.6200,122.0000,115.6188,44886050,0.0000,1.0000
4457,33.6800,119.4880,62.8353,2.4356,0.7420,1.6936,121.8500,122.6900,120.1800,120.9200,115.0881,39552680,0.5200,1.0000
4458,33.8698,119.6860,63.2069,2.4297,0.5889,1.8408,121.1100,121.8100,120.6200,121.0600,115.2214,33042283,0.0000,1.0000
4459,33.3006,120.2150,60.8413,2.3584,0.4140,1.9443,120.9600,121.8100,120.0500,120.5700,114.7550,33871405,0.0000,1.0000
4460,30.9723,120.4370,46.0052,1.9725,0.0225,1.9500,116.9000,118.0700,116.0610,116.7700,111.1383,59127931,0.0000,1.0000
4461,29.4706,120.1210,43.9375,1.5950,-0.2840,1.8790,116.3700,117.4200,115.2100,116.1100,110.5101,45217971,0.0000,1.0000
4462,28.1191,119.6400,42.6781,1.2500,-0.5032,1.7532,116.2600,116.8200,115.6500,115.7200,110.1389,32525579,0.0000,1.0000
4463,28.9570,118.9240,33.4465,0.6958,-0.8459,1.5417,115.2000,115.5700,112.2700,112.3400,106.9219,45812403,0.0000,1.0000
4464,30.2991,118.2235,41.1282,0.4000,-0.9133,1.3133,111.3800,114.2400,111.0000,114.1750,108.6684,38106701,0.0000,1.0000
4465,30.6303,117.3355,39.7798,0.1250,-0.9506,1.0757,114.9200,115.0500,113.3200,113.6900,108.2068,27583101,0.0000,1.0000
4466,28.6451,116.8645,52.5971,0.1954,-0.7042,0.8996,115.7600,117.4900,115.5000,117.2900,111.6332,46674697,0.0000,1.0000
4467,26.3596,116.6505,56.8233,0.3671,-0.4260,0.7931,117.6400,119.7500,116.7600,118.7800,113.0513,43295820,0.0000,1.0000
4468,24.4190,116.4745,58.2660,0.5390,-0.2033,0.7423,119.2000,119.9200,118.8500,119.3000,113.5462,34287096,0.0000,1.0000
4469,22.4434,116.1925,52.4601,0.5438,-0.1588,0.7026,119.2700,119.7300,117.3400,117.7500,112.0710,32482528,0.0000,1.0000
4470,20.8301,116.4035,56.0108,0.6316,-0.0568,0.6884,117.3300,119.3500,117.1200,118.8800,113.1465,42803172,0.0000,1.0000
4471,19.3782,116.5955,52.7198,0.6253,-0.0505,0.6758,119.2100,119.2300,117.9200,118.0300,112.3375,21388308,0.0000,1.0000
4472,18.3534,116.8045,51.8438,0.5957,-0.0640,0.6598,118.2900,118.4100,117.6000,117.8100,112.1281,13046445,0.0000,1.0000
4473,16.6375,117.4005,53.7458,0.6048,-0.0439,0.6488,117.9900,119.4100,117.7500,118.3000,112.5945,39180322,0.0000,1.0000
4474,15.7200,117.7170,49.4907,0.5285,-0.0962,0.6247,118.7500,118.8100,116.8600,117.3400,111.6808,34852374,0.0000,1.0000
4475,15.6060,117.9760,45.1091,0.3781,-0.1973,0.5754,117.0500,118.1100,116.0800,116.2800,110.6719,33386563,0.0000,1.0000
4476,16.9492,117.7670,40.9999,0.1699,-0.3244,0.4943,116.5500,116.7900,114.2200,115.2000,109.6440,41569509,0.0000,1.0000
4477,15.5877,117.7920,56.5840,0.3103,-0.1472,0.4575,115.2900,119.2500,115.1100,119.0300,113.2893,57776977,0.0000,1.0000
4478,14.2332,117.6900,53.5088,0.3569,-0.0805,0.4374,118.9800,119.8600,117.8100,118.2800,112.5754,32084249,0.0000,1.0000
4479,13.4484,117.7380,53.2942,0.3854,-0.0416,0.4270,117.5200,118.6000,116.8600,118.2300,112.5279,34309450,0.0000,1.0000
4480,14.1157,117.4120,43.2387,0.1951,-0.1855,0.3806,117.6400,117.6900,115.0800,115.6200,110.0437,46361357,0.0000,1.0000
4481,14.7163,117.2260,45.6402,0.0877,-0.2343,0.3220,116.0400,116.9400,115.5100,116.1700,110.5672,29212727,0.0000,1.0000
4482,16.9579,116.7630,36.3505,-0.2360,-0.4464,0.2104,115.1900,115.3900,112.8510,113.1800,107.7214,46886161,0.0000,1.0000
4483,20.3212,116.1810,34.5226,-0.5427,-0.6025,0.0598,112.1800,112.6800,109.7900,112.4800,107.0552,65003609,0.0000,1.0000
4484,23.2091,115.4960,29.7908,-0.9356,-0.7963,-0.1393,111.9400,112.8000,110.3500,110.4900,105.1611,53323105,0.0000,1.0000
4485,26.4029,115.0020,34.0790,-1.1650,-0.8206,-0.3444,111.0700,111.9900,108.8000,111.3400,105.9702,56238467,0.0000,1.0000
4486,28.9460,114.3800,28.6758,-1.5197,-0.9402,-0.5795,112.0200,112.2500,108.9800,108.9800,103.7240,44772827,0.0000,1.0000
4487,32.3156,113.0800,23.5008,-2.0156,-1.1489,-0.8667,108.9100,109.5200,105.8100,106.0300,100.9163,96453327,0.0000,1.0000
4488,35.4174,111.9850,29.7118,-2.2774,-1.1286,-1.1488,107.2800,107.3700,105.5700,107.3300,102.1536,47590610,0.0000,1.0000
4489,37.7330,110.8850,29.5070,-2.4646,-1.0526,-1.4120,107.4000,107.7200,106.4510,107.2300,102.0584,32789367,0.0000,1.0000
4490,38.3161,110.1840,36.2440,-2.4731,-0.8489,-1.6242,107.2700,108.8500,107.2000,108.6100,103.3718,32657354,0.0000,1.0000
4491,38.6433,109.3700,34.6955,-2.4978,-0.6989,-1.7989,109.0000,109.0000,107.9500,108.0300,102.8198,13596680,0.0000,1.0000
4492,39.8307,108.7340,31.5692,-2.5852,-0.6290,-1.9562,107.5900,107.6900,106.1807,106.8200,101.6682,26704210,0.0000,1.0000
4493,38.7450,108.3600,40.9504,-2.4711,-0.4119,-2.0592,106.9600,109.4300,106.8600,108.7400,103.4956,30931243,0.0000,1.0000
4494,37.7679,108.0430,36.8042,-2.4668,-0.3261,-2.1407,108.5800,108.7000,107.1800,107.3200,102.1440,25213777,0.0000,1.0000
4495,38.2617,107.4350,31.6404,-2.5996,-0.3672,-2.2325,107.0100,107.0300,104.8200,105.2600,100.1834,40912316,0.0000,1.0000
4496,39.8763,107.0720,32.1028,-2.6669,-0.3476,-2.3194,102.6100,105.3680,102.0000,105.3500,100.2690,67649387,0.0000,1.0000
4497,40.7528,106.7400,26.3034,-2.8998,-0.4644,-2.4355,105.7500,105.8500,102.4100,102.7100,97.7564,55790992,0.0000,1.0000
4498,42.4632,106.0770,22.8164,-3.2096,-0.6193,-2.5903,100.5600,102.3700,99.8700,100.7000,95.8433,68457388,0.0000,1.0000
4499,44.8984,104.9990,17.3979,-3.7548,-0.9316,-2.8232,98.6800,100.1300,96.4300,96.4500,91.7983,81094428,0.0000,1.0000
4500,47.0901,103.8340,19.9332,-4.0984,-1.0202,-3.0782,98.5500,99.1100,96.7600,96.9600,92.2837,70798016,0.0000,1.0000
4501,49.0627,102.8840,27.5402,-4.1957,-0.8940,-3.3017,98.9700,99.0600,97.3400,98.5300,93.7780,49739377,0.0000,1.0000
4502,48.8128,102.1980,33.8962,-4.1101,-0.6467,-3.4634,100.5500,100.6900,98.8399,99.9600,95.1390,49154227,0.0000,1.0000
4503,49.1919,101.0630,28.8439,-4.2011,-0.5902,-3.6109,100.3200,101.1900,97.3000,97.3900,92.6930,62439631,0.0000,1.0000
4504,50.0680,100.2830,37.4320,-4.0547,-0.3550,-3.6997,97.9600,100.4800,95.7400,99.5200,94.7202,63170127,0.0000,1.0000
4505,50.9812,99.4700,32.5361,-4.0844,-0.3078,-3.7766,96.2000,97.7100,95.3600,97.1300,92.4455,79833891,0.0000,1.0000
4506,50.6036,98.6010,31.6321,-4.0986,-0.2576,-3.8410,98.4100,98.6500,95.5000,96.6600,91.9982,53087747,0.0000,1.0000
4507,51.0889,98.0090,32.2110,-4.0527,-0.1693,-3.8834,95.1000,98.1897,93.4200,96.7900,92.1219,72334416,0.0000,1.0000
4508,51.5257,97.5690,31.1079,-4.0096,-0.1010,-3.9086,97.0600,97.8800,94.9400,96.3000,91.6555,52161463,0.0000,1.0000
4509,48.0434,98.0660,50.7062,-3.5217,0.3095,-3.8312,98.6300,101.4600,98.3700,101.4200,96.5286,65800467,0.0000,1.0000
4510,44.8464,98.3140,45.1831,-3.2573,0.4592,-3.7164,101.5200,101.5300,99.2100,99.4400,94.6441,51794525,0.0000,1.0000
4511,42.7146,98.4600,46.9660,-2.9691,0.5979,-3.5670,99.9300,100.8800,98.0700,99.9900,95.1676,75077002,0.0000,1.0000
4512,43.0175,97.8060,32.8046,-3.2336,0.2667,-3.5003,96.0400,96.6289,93.3400,93.4200,88.9144,133369674,0.0000,1.0000
4513,43.6205,97.4760,35.0246,-3.3505,0.1198,-3.4703,93.7900,94.5200,92.3900,94.0900,89.5521,55678825,0.0000,1.0000
4514,41.6707,97.2580,44.8454,-3.1447,0.2605,-3.4052,94.7900,97.3400,94.3500,97.3400,92.6454,64416504,0.0000,1.0000
4515,39.9158,97.1880,42.8313,-3.0202,0.3080,-3.3282,96.4700,96.7100,95.4000,96.4300,91.7793,40943541,0.0000,1.0000
4516,38.9115,96.9700,38.6937,-3.0438,0.2275,-3.2713,95.4200,96.0400,94.2800,94.4800,89.9233,37357215,0.0000,1.0000
4517,37.2708,96.9260,44.4152,-2.8784,0.3143,-3.1927,95.0000,96.8400,94.0800,96.3500,91.7031,45964294,0.0000,1.0000
4518,35.3388,96.9560,45.1752,-2.6961,0.3973,-3.0934,95.8600,97.3300,95.1900,96.6000,92.4360,46471652,0.5200,1.0000
4519,34.5210,96.2160,39.0522,-2.7283,0.2921,-3.0204,96.5200,96.9200,93.6900,94.0200,89.9672,46418064,0.0000,1.0000
4520,34.1584,95.7730,42.3819,-2.6435,0.3015,-2.9450,93.1300,95.7000,93.0400,95.0100,90.9145,54021375,0.0000,1.0000
4521,33.5624,95.2730,42.3299,-2.5486,0.3172,-2.8657,94.2900,95.9400,93.9300,94.9900,90.8954,44331195,0.0000,1.0000
4522,32.5436,95.3580,40.3530,-2.5025,0.2905,-2.7931,95.9200,96.3500,94.1000,94.2700,90.2064,42343601,0.0000,1.0000
4523,32.6492,95.3190,38.7607,-2.4834,0.2477,-2.7312,93.7900,94.7200,92.5900,93.7000,89.6610,50074711,0.0000,1.0000
4524,32.7443,94.9840,40.0969,-2.4170,0.2513,-2.6683,94.1900,94.5000,93.0100,93.9900,89.9385,40351381,0.0000,1.0000
4525,30.1033,95.0050,50.9613,-2.1261,0.4338,-2.5599,95.0200,96.8500,94.6100,96.6400,92.4743,49057916,0.0000,1.0000
4526,27.6931,95.3690,55.9221,-1.7558,0.6432,-2.3991,96.6700,98.2100,96.1500,98.1200,93.8905,44863243,0.0000,1.0000
4527,26.0930,95.3600,49.0003,-1.5941,0.6440,-2.2381,98.8400,98.8900,96.0910,96.2600,92.1106,39020983,0.0000,1.0000
4528,24.3404,95.3040,48.2160,-1.4668,0.6170,-2.0838,96.0000,96.7599,95.8000,96.0400,91.9001,35374173,0.0000,1.0000
4529,22.8979,95.5900,51.5088,-1.2833,0.6404,-1.9237,96.3100,96.9000,95.9200,96.8800,92.7039,34280758,0.0000,1.0000
4530,21.1347,95.5580,43.4966,-1.2996,0.4993,-1.7989,96.4000,96.5000,94.5500,94.6900,90.6083,31942633,0.0000,1.0000
4531,20.6949,95.6690,49.1545,-1.1851,0.4910,-1.6762,93.9800,96.3800,93.3200,96.1000,91.9575,36255745,0.0000,1.0000
4532,19.8333,95.9180,51.6714,-1.0293,0.5175,-1.5468,96.0500,96.7600,95.2500,96.7600,92.5891,27582659,0.0000,1.0000
4533,18.0825,96.2390,52.2681,-0.8835,0.5306,-1.4141,97.2000,98.0237,96.5800,96.9100,92.7326,28991131,0.0000,1.0000
4534,16.7293,96.5090,51.2372,-0.7767,0.5099,-1.2866,96.8600,98.2300,96.6500,96.6900,92.5221,35216277,0.0000,1.0000
4535,17.7792,96.8980,64.7285,-0.3779,0.7270,-1.1049,97.6500,100.7700,97.4200,100.5300,96.1966,50407147,0.0000,1.0000
4536,18.8138,97.1610,65.3389,-0.0436,0.8490,-0.8926,100.5100,100.8900,99.6400,100.7500,96.4071,33169560,0.0000,1.0000
4537,20.3596,97.6850,67.4715,0.2787,0.9370,-0.6584,100.5800,101.7099,100.4500,101.5000,97.1248,36955742,0.0000,1.0000
4538,23.0077,98.3820,71.4068,0.6484,1.0454,-0.3970,102.3700,103.7500,101.3700,103.0100,98.5697,46055100,0.0000,1.0000
4539,24.7896,98.8810,64.8277,0.8398,0.9895,-0.1496,102.3900,102.8300,100.9600,101.8700,97.4788,35915810,0.0000,1.0000
4540,25.5693,99.5150,60.2806,0.9132,0.8502,0.0629,100.7800,101.7600,100.4000,101.0300,96.6750,31182194,0.0000,1.0000
4541,26.0740,100.0170,60.6095,0.9674,0.7236,0.2438,101.3100,101.5800,100.2700,101.1200,96.7611,27201683,0.0000,1.0000
4542,27.0651,100.4580,60.8098,1.0029,0.6072,0.3956,101.4100,102.2400,100.1500,101.1700,96.8090,33513577,0.0000,1.0000
4543,27.9902,100.9930,65.1081,1.1062,0.5684,0.5377,102.2400,102.2800,101.5000,102.2600,97.8520,27408237,0.0000,1.0000
4544,29.3525,101.5760,66.0937,1.1952,0.5260,0.6692,101.9100,102.9100,101.7800,102.5200,98.1008,25076062,0.0000,1.0000
4545,32.0371,101.9810,72.8462,1.4157,0.5972,0.8185,103.9600,105.1800,103.8500,104.5800,100.0720,40067734,0.0000,1.0000
4546,34.9850,102.5030,76.3738,1.6832,0.6918,0.9915,104.6100,106.3100,104.5900,105.9700,101.4021,38303493,0.0000,1.0000
4547,37.7102,102.9330,75.0489,1.8601,0.6949,1.1652,105.5200,106.4700,104.9600,105.8000,101.2394,34420705,0.0000,1.0000
4548,40.1775,103.2240,75.3838,1.9870,0.6574,1.3296,106.3400,106.5000,105.1900,105.9200,101.3542,44205171,0.0000,1.0000
4549,42.9327,103.6280,75.2902,2.0630,0.5868,1.4763,105.9300,107.6500,105.1401,105.9100,101.3447,35502678,0.0000,1.0000
4550,45.4124,104.1970,77.7734,2.1637,0.5499,1.6137,105.2500,107.2900,105.2100,106.7200,102.1197,32444375,0.0000,1.0000
4551,47.6441,104.6980,71.9236,2.1708,0.4456,1.7251,106.4800,107.0700,105.9000,106.1300,101.5552,25703495,0.0000,1.0000
4552,47.2008,105.1480,67.5239,2.1149,0.3118,1.8031,105.4700,106.2500,104.8900,105.6700,101.1150,26132955,0.0000,1.0000
4553,46.8018,105.4410,63.0519,2.0088,0.1646,1.8442,106.0000,106.1900,105.0600,105.1900,100.6557,19411372,0.0000,1.0000
4554,47.7053,105.9570,73.2595,2.1014,0.2057,1.8957,104.8900,107.7900,104.8800,107.6800,103.0384,31190083,0.0000,1.0000
4555,49.7939,106.4550,78.2909,2.2999,0.3234,1.9765,108.6500,110.4200,108.6000,109.5600,104.8373,45601149,0.0000,1.0000
